CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas,Status
76767219000182.0,UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO,2º Trimestre,2025,379.62,NOK
76767219000182.0,UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO,2º Trimestre,2025,3424.74,NOK
2751464000165.0,ODONTOGROUP SISTEMA DE SAÚDE LTDA.,2º Trimestre,2025,521665.94,NOK
2751464000165.0,ODONTOGROUP SISTEMA DE SAÚDE LTDA.,2º Trimestre,2025,3341959.96,NOK
2751464000165.0,ODONTOGROUP SISTEMA DE SAÚDE LTDA.,2º Trimestre,2025,9924.240000000002,NOK
72350382000194.0,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE DO VALE DO RIO DOS SINOS LTDA,2º Trimestre,2025,5799591.370000001,NOK
72350382000194.0,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE DO VALE DO RIO DOS SINOS LTDA,2º Trimestre,2025,343516.91,NOK
72350382000194.0,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE DO VALE DO RIO DOS SINOS LTDA,2º Trimestre,2025,7732.670000000001,NOK
3268622000193.0,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.,2º Trimestre,2025,353908.0,NOK
3268622000193.0,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.,2º Trimestre,2025,4160865.75,NOK
3268622000193.0,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.,2º Trimestre,2025,297317.1099999999,NOK
3268622000193.0,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.,2º Trimestre,2025,5059.9,NOK
3268622000193.0,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.,2º Trimestre,2025,1068621.9500000002,NOK
3268622000193.0,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.,2º Trimestre,2025,45102.57000000001,NOK
2009924000184.0,GAMA SAUDE LTDA.,2º Trimestre,2025,229137620.03,OK
2009924000184.0,GAMA SAUDE LTDA.,2º Trimestre,2025,21576.01,OK
57746455000178.0,MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.A.,2º Trimestre,2025,61865039.760000005,NOK
57746455000178.0,MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.A.,2º Trimestre,2025,122676765.09,NOK
57746455000178.0,MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.A.,2º Trimestre,2025,101998068.37,NOK
37652765000116.0,UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,6593.22,NOK
37652765000116.0,UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,169813.5,NOK
37652765000116.0,UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,15815.73,NOK
37652765000116.0,UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,42521.310000000005,NOK
37652765000116.0,UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,1531.77,NOK
37652765000116.0,UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,7975.73,NOK
37652765000116.0,UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,18556.090000000004,NOK
37652765000116.0,UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,107967.07,NOK
37652765000116.0,UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,14042.13,NOK
37652765000116.0,UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,227474.69,NOK
37652765000116.0,UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,13635.37,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,1513239.62,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,10571111.88,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,2848.14,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,9269.82,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,1300.0,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,2968.3,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,6181.29,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,5060245.19,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,11434782.01,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,695848.13,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,3471608.3599999994,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,217953.68,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,13250425.5,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,6865300.42,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,3600637.4300000006,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,7638924.36,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,605163.92,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,7314351.109999999,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,39654.899999999965,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,6855569.26,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,86498.54000000001,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,281151.60000000003,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,10300.0,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,369513.11,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,343978.19999999995,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,683921.3099999999,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,3600.0,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,1077392.43,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,1762420.4,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,364757.55,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,758866.24,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,1797110.81,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,41270.0,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,1623396.7000000002,NOK
29135795000127.0,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2º Trimestre,2025,1400.0,NOK
86483542000188.0,UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA,2º Trimestre,2025,14190.469999999998,NOK
86483542000188.0,UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA,2º Trimestre,2025,205201.94999999995,NOK
86483542000188.0,UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA,2º Trimestre,2025,487531.82,NOK
86483542000188.0,UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA,2º Trimestre,2025,110633.28,NOK
86483542000188.0,UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA,2º Trimestre,2025,1512343.0,NOK
86483542000188.0,UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA,2º Trimestre,2025,68365.92000000001,NOK
88732318000108.0,UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.,2º Trimestre,2025,3183.9800000000005,NOK
88732318000108.0,UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.,2º Trimestre,2025,2427946.13,NOK
1012474000116.0,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,2º Trimestre,2025,1415.25,NOK
1012474000116.0,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,2º Trimestre,2025,1860555.21,NOK
1012474000116.0,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,2º Trimestre,2025,242711.8,NOK
1012474000116.0,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,2º Trimestre,2025,1282209.8400000003,NOK
1012474000116.0,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,2º Trimestre,2025,122.0,NOK
1012474000116.0,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,2º Trimestre,2025,483674.63,NOK
1012474000116.0,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,2º Trimestre,2025,24214.0,NOK
1012474000116.0,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,2º Trimestre,2025,9009.0,NOK
1012474000116.0,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,2º Trimestre,2025,30850.28,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,45984365.14,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,1010129.71,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,2071987.91,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,69606.37,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,564898.7000000001,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,1952.54,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,48840.59,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,276333.83,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,1664700.04,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,37886915.78,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,47451.25,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,1230445.17,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,80.32,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,7760495.949999999,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,89.2,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,24174.39,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,234.76000000000025,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,5379.82,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,2423302.45,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,19136700.96,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,152770.18,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,1550834.2800000005,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,926.35,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,7918827.390000001,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,4896139.749999999,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,29464281.17,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,324931.36,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,5240370.66,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,24324421.22,NOK
28630531000187.0,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2º Trimestre,2025,139467.58000000002,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,3630.83,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,51598.62000000001,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,140350.08999999997,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,1162083.61,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,15311.29,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,233834.85,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,179.95,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,1118884.5,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,22448.869999999995,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,80561.04,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,2885.41,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,17349.239999999998,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,261.75,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,255957.39,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,10991.14,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,1261246.63,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,8150.820000000001,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,303343.82,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,781455.06,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,3996055.8,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,150325.85,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,1030133.5699999998,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,59255.29000000001,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,6508509.739999999,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,255604.11,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,1125.0,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,129145.74,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,14779.37,NOK
21839519000138.0,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2º Trimestre,2025,241515.03,NOK
2314168000105.0,UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO,2º Trimestre,2025,4488592.4,OK
2314168000105.0,UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO,2º Trimestre,2025,623.95,OK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,822.38,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,22317.55,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,8816.0,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,11338.84,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,64.11999999999989,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,591.1399999999999,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,30.0,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,3442.54,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,9975.489999999998,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,6348.11,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,8320.670000000002,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,450287.92,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,44024.11,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,25606.65,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,95829.84,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,13475.82,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,910168.26,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,16153.39,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,1000252.0400000002,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,351403.6699999999,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,134756.55,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,151.5,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,3809.7999999999993,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,33073.85999999999,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,2080.0,NOK
12698000165.0,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2º Trimestre,2025,8133.26,NOK
26189530000113.0,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,387580.35,NOK
26189530000113.0,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,6585022.49,NOK
26189530000113.0,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,7909.359999999999,NOK
26189530000113.0,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,398017.86,NOK
26189530000113.0,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,189106.01,NOK
26189530000113.0,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,33481.17999999999,NOK
26189530000113.0,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,174115.39,NOK
26189530000113.0,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,3843.45,NOK
26189530000113.0,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,114316.02,NOK
26189530000113.0,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,916.31,NOK
26189530000113.0,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,858614.91,NOK
26189530000113.0,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,79112.2,NOK
26189530000113.0,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,2159.96,NOK
26189530000113.0,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,100151.29,NOK
26189530000113.0,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,458620.87,NOK
26189530000113.0,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,1108142.9700000002,NOK
26189530000113.0,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,38337.57,NOK
26189530000113.0,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2º Trimestre,2025,1838603.74,NOK
9306242000182.0,ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP,2º Trimestre,2025,76175.34,NOK
57746455000178.0,MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.A.,2º Trimestre,2025,170988.06999999998,NOK
57746455000178.0,MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.A.,2º Trimestre,2025,212256.83,NOK
57746455000178.0,MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.A.,2º Trimestre,2025,48658543.99,NOK
57746455000178.0,MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.A.,2º Trimestre,2025,31197996.85,NOK
57746455000178.0,MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.A.,2º Trimestre,2025,26991064.09,NOK
57746455000178.0,MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.A.,2º Trimestre,2025,7017882.890000001,NOK
57746455000178.0,MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.A.,2º Trimestre,2025,47282.42,NOK
